found_at,company,title,location,url
2026-07-11T08:44:53.612825+00:00,Aggregator,Performance Marketing Executive - London,"London, UK",https://www.adzuna.co.uk/jobs/land/ad/5795384235?se=vhcDxgR98RG3N46KvtZsAg&utm_medium=api&utm_source=0635bd81&v=6D1A99E3018FD166198C591788E0B89C703D2D45
2026-07-11T08:44:53.612825+00:00,Aggregator,Graphic Designer Brand & Digital,"London, UK",https://www.adzuna.co.uk/jobs/details/5795126771?utm_medium=api&utm_source=0635bd81
2026-07-11T16:53:31.580318+00:00,Aggregator,Integrated Marketing Lead,"Stratford, East London",https://www.adzuna.co.uk/jobs/land/ad/5796948213?se=DpxbBEl98RGowsQLJXNc_Q&utm_medium=api&utm_source=0635bd81&v=74F6499CBBCCC8F561CF0EA9E14232B586C9422F
2026-07-11T16:53:31.580318+00:00,Aggregator,"Sr Manager, Brand Integrity - Squishmallows","North London, London",https://www.adzuna.co.uk/jobs/details/5796942235?utm_medium=api&utm_source=0635bd81
2026-07-11T16:53:31.580318+00:00,Aggregator,Marketing Content Specialist,UK,https://www.adzuna.co.uk/jobs/land/ad/5796539780?se=DpxbBEl98RGowsQLJXNc_Q&utm_medium=api&utm_source=0635bd81&v=32EBD1F434447CFF1FBE014FD490FE2CE91B7C36
2026-07-11T16:53:31.580318+00:00,Aggregator,Integrated Marketing Lead,"Stratford, East London",https://www.adzuna.co.uk/jobs/land/ad/5795615222?se=DpxbBEl98RGowsQLJXNc_Q&utm_medium=api&utm_source=0635bd81&v=D4B00F4DF1CD46A3BAE86D7054DB18CD7ABCFF8F
2026-07-11T16:53:31.580318+00:00,Aggregator,Assistant Digital Brand Manager - London,"London, UK",https://www.adzuna.co.uk/jobs/land/ad/5795384407?se=DpxbBEl98RGowsQLJXNc_Q&utm_medium=api&utm_source=0635bd81&v=80E925E27725599EFAFBE5DC2819DF11BCF104D8
2026-07-11T16:53:31.580318+00:00,Aggregator,Consumer Public Relations Lead - Executive Director,"London, UK",https://www.adzuna.co.uk/jobs/land/ad/5794244418?se=DpxbBEl98RGowsQLJXNc_Q&utm_medium=api&utm_source=0635bd81&v=15C6DF03A8C07418EDACCD0EC05C6CA357AA2F51
2026-07-11T16:53:31.580318+00:00,Aggregator,CRM Executive,"London, UK",https://www.adzuna.co.uk/jobs/details/5796942169?utm_medium=api&utm_source=0635bd81
2026-07-11T16:53:31.580318+00:00,Aggregator,CRM Executive - Triggers & Automations,"The City, Central London",https://www.adzuna.co.uk/jobs/details/5796633562?utm_medium=api&utm_source=0635bd81
2026-07-11T16:53:31.580318+00:00,Aggregator,CRM Marketing Manager,"London, UK",https://www.adzuna.co.uk/jobs/land/ad/5795617737?se=mDDxBEl98RG6JP0nGhfLVg&utm_medium=api&utm_source=0635bd81&v=34837FA86B32A5705C4B0E8C04033448318D01DA
2026-07-11T16:53:31.580318+00:00,Aggregator,CRM Executive - 12m FTC - United Kingdom,UK,https://www.adzuna.co.uk/jobs/land/ad/5783347115?se=mDDxBEl98RG6JP0nGhfLVg&utm_medium=api&utm_source=0635bd81&v=E239AD31678BBCDDF8513AB12B55E578E0EC812E
2026-07-11T16:53:31.580318+00:00,Aggregator,CRM Builder & Voyado Specialist,"South East London, London",https://www.adzuna.co.uk/jobs/land/ad/5777193841?se=mDDxBEl98RG6JP0nGhfLVg&utm_medium=api&utm_source=0635bd81&v=1C1398A3C6A13142071167722598F9EC548BF410
2026-07-11T16:53:31.580318+00:00,Aggregator,"CRM & Lifecycle Lead, UK","London, UK",https://www.adzuna.co.uk/jobs/details/5796947491?utm_medium=api&utm_source=0635bd81
2026-07-11T16:53:31.580318+00:00,Aggregator,CRM Assistant,"Oxfordshire, South East England",https://www.adzuna.co.uk/jobs/details/5796942287?utm_medium=api&utm_source=0635bd81
2026-07-11T16:53:31.580318+00:00,Aggregator,CRM Marketing Manager,"London, UK",https://www.adzuna.co.uk/jobs/land/ad/5795617737?se=aGh6BUl98RG6JP0nGhfLVg&utm_medium=api&utm_source=0635bd81&v=34837FA86B32A5705C4B0E8C04033448318D01DA
2026-07-11T16:53:31.580318+00:00,Aggregator,CRM Manager,"London, UK",https://www.adzuna.co.uk/jobs/land/ad/5794380822?se=aGh6BUl98RG6JP0nGhfLVg&utm_medium=api&utm_source=0635bd81&v=2BA1CF839930A7CF9A80F9C045F6437C4F42416D
2026-07-11T16:53:31.580318+00:00,Aggregator,Group CRM Manager - London,"London, UK",https://www.adzuna.co.uk/jobs/land/ad/5794046186?se=aGh6BUl98RG6JP0nGhfLVg&utm_medium=api&utm_source=0635bd81&v=4D2CEB9A3ECBA054E85FF4E58F775B1FE3E16440
2026-07-11T16:53:31.580318+00:00,Aggregator,Client Director - Foodservice,"London, UK",https://www.adzuna.co.uk/jobs/land/ad/5795339338?se=sCQHBkl98RGNqvBiBxieKA&utm_medium=api&utm_source=0635bd81&v=D87E57AE15EB0995AB9F1A164E325428EEC5C274
2026-07-11T16:53:31.580318+00:00,Aggregator,Sales & Marketing Graduate Scheme 2026,UK,https://www.adzuna.co.uk/jobs/details/5796935793?utm_medium=api&utm_source=0635bd81
2026-07-11T16:53:31.580318+00:00,Aggregator,Head Of Brand,"Rusholme, Manchester",https://www.adzuna.co.uk/jobs/land/ad/5792537299?se=8MgNB0l98RG1-IwfRWwy_Q&utm_medium=api&utm_source=0635bd81&v=874B9DBC9D41B37F14963E4797243567B6CBDE06
2026-07-11T16:53:31.580318+00:00,Aggregator,Marketing Manager – Qatar,UK,https://www.adzuna.co.uk/jobs/land/ad/5774602397?se=8MgNB0l98RG1-IwfRWwy_Q&utm_medium=api&utm_source=0635bd81&v=229A2C273A11F89FCA74231F71581F0C8E829F81
2026-07-11T16:53:31.580318+00:00,Aggregator,Digital Marketing Executive,UK,https://www.adzuna.co.uk/jobs/details/5796948732?utm_medium=api&utm_source=0635bd81
2026-07-11T16:53:31.580318+00:00,Aggregator,"Director, EMEA Field & Demand Marketing","London, UK",https://www.adzuna.co.uk/jobs/details/5796948608?utm_medium=api&utm_source=0635bd81
2026-07-11T16:53:31.580318+00:00,Aggregator,Affiliate & Influencer Marketing Executive @MRPORTER,"London, UK",https://www.adzuna.co.uk/jobs/land/ad/5796948207?se=PAiHB0l98RG6JP0nGhfLVg&utm_medium=api&utm_source=0635bd81&v=FFEF1FDFCBE3E5D911174D7B44C016DC5A99761D
2026-07-11T16:53:31.580318+00:00,Aggregator,Senior Ecommerce Manager,"Manchester, Greater Manchester",https://www.adzuna.co.uk/jobs/details/5796944293?utm_medium=api&utm_source=0635bd81
2026-07-11T16:53:31.580318+00:00,Aggregator,Marketing Manager,UK,https://www.adzuna.co.uk/jobs/details/5796943477?utm_medium=api&utm_source=0635bd81
2026-07-11T16:53:31.580318+00:00,Aggregator,Business Development & Marketing Executive - Law Firm,"South East London, London",https://www.adzuna.co.uk/jobs/land/ad/5796933925?se=PAiHB0l98RG6JP0nGhfLVg&utm_medium=api&utm_source=0635bd81&v=86FF7B444E72EC903AE6378CB506BBC327902B95
2026-07-11T16:53:31.580318+00:00,Aggregator,Marketing Officer,UK,https://www.adzuna.co.uk/jobs/land/ad/5796726154?se=PAiHB0l98RG6JP0nGhfLVg&utm_medium=api&utm_source=0635bd81&v=3BCA72B0F439E421C432E550475DE3455E08E228
2026-07-11T16:53:31.580318+00:00,Aggregator,Digital Marketing Executive,"London, UK",https://www.adzuna.co.uk/jobs/land/ad/5795894422?se=PAiHB0l98RG6JP0nGhfLVg&utm_medium=api&utm_source=0635bd81&v=65A98036094C9C9FC0C341750E170F02F2D1CE60
2026-07-11T16:53:31.580318+00:00,Aggregator,Regional Marketing Executive,"Mayfair, West London",https://www.adzuna.co.uk/jobs/land/ad/5795880473?se=PAiHB0l98RG6JP0nGhfLVg&utm_medium=api&utm_source=0635bd81&v=083429F7A578AFA565866B61516ADF9ECB850695
2026-07-11T16:53:31.580318+00:00,Aggregator,Business Development & Marketing Executive - Law Firm,"Farringdon, Central London",https://www.adzuna.co.uk/jobs/land/ad/5795613342?se=PAiHB0l98RG6JP0nGhfLVg&utm_medium=api&utm_source=0635bd81&v=4C621BD32B6EE479F949898898BBD85DD9C0BE41
2026-07-11T16:53:31.580318+00:00,Aggregator,CRM Marketing Manager,"London, UK",https://www.adzuna.co.uk/jobs/details/5796949737?utm_medium=api&utm_source=0635bd81
2026-07-11T16:53:31.580318+00:00,Aggregator,Marketing and Communications Coordinator - London,"London, UK",https://www.adzuna.co.uk/jobs/land/ad/5783349153?se=oHgRCEl98RGowsQLJXNc_Q&utm_medium=api&utm_source=0635bd81&v=BEE0C73CF9D7007E57232B78D6C3711DA655E4F7
2026-07-11T16:53:31.580318+00:00,Aggregator,Exhibition Marketing Manager,"London, UK",https://www.adzuna.co.uk/jobs/land/ad/5772683227?se=oHgRCEl98RGowsQLJXNc_Q&utm_medium=api&utm_source=0635bd81&v=D1F28ECE156D78CC7A3AF8F061BA1B5A74506EE1
2026-07-11T16:53:31.580318+00:00,Aggregator,Partnerships Executive - Disney Destinations International (Fixed-term contract),UK,https://www.adzuna.co.uk/jobs/land/ad/5766801141?se=oHgRCEl98RGowsQLJXNc_Q&utm_medium=api&utm_source=0635bd81&v=4D9E1A5EB59A6546556FDFD34757F4BD210F7EBA
2026-07-11T16:53:31.580318+00:00,Aggregator,Ecommerce Executive,"Rusholme, Manchester",https://www.adzuna.co.uk/jobs/land/ad/5784144551?se=TMTNCEl98RG1-IwfRWwy_Q&utm_medium=api&utm_source=0635bd81&v=7BD826AA1C074525973DAD340B3768686E66E749
2026-07-11T16:53:31.580318+00:00,Aggregator,Menswear Buyer - Britsh Brand,"South East London, London",https://www.adzuna.co.uk/jobs/land/ad/5796327065?se=aA9XCUl98RG1-IwfRWwy_Q&utm_medium=api&utm_source=0635bd81&v=DC8FE3D72751CA7D6B434F422493CBEDBE2EC9CC
2026-07-11T16:53:31.580318+00:00,Aggregator,Performance Marketing Executive - London,"London, UK",https://www.adzuna.co.uk/jobs/land/ad/5795384235?se=aA9XCUl98RG1-IwfRWwy_Q&utm_medium=api&utm_source=0635bd81&v=6D1A99E3018FD166198C591788E0B89C703D2D45
2026-07-12T09:01:23.071100+00:00,Aggregator,Marketing Insight Manager,"London, UK",https://www.adzuna.co.uk/jobs/details/5797722394?utm_medium=api&utm_source=0635bd81
2026-07-12T09:01:23.071100+00:00,Aggregator,Integrated Marketing Lead,"Stratford, East London",https://www.adzuna.co.uk/jobs/land/ad/5796948213?se=VMYWGtB98RG1-IwfRWwy_Q&utm_medium=api&utm_source=0635bd81&v=74F6499CBBCCC8F561CF0EA9E14232B586C9422F
2026-07-12T09:01:23.071100+00:00,Aggregator,Marketing Content Specialist,UK,https://www.adzuna.co.uk/jobs/land/ad/5796539780?se=VMYWGtB98RG1-IwfRWwy_Q&utm_medium=api&utm_source=0635bd81&v=32EBD1F434447CFF1FBE014FD490FE2CE91B7C36
2026-07-12T09:01:23.071100+00:00,Aggregator,Integrated Marketing Lead,"Stratford, East London",https://www.adzuna.co.uk/jobs/land/ad/5795615222?se=VMYWGtB98RG1-IwfRWwy_Q&utm_medium=api&utm_source=0635bd81&v=D4B00F4DF1CD46A3BAE86D7054DB18CD7ABCFF8F
2026-07-12T09:01:23.071100+00:00,Aggregator,Assistant Digital Brand Manager - London,"London, UK",https://www.adzuna.co.uk/jobs/land/ad/5795384407?se=VMYWGtB98RG1-IwfRWwy_Q&utm_medium=api&utm_source=0635bd81&v=80E925E27725599EFAFBE5DC2819DF11BCF104D8
2026-07-12T09:01:23.071100+00:00,Aggregator,Consumer Public Relations Lead - Executive Director,"London, UK",https://www.adzuna.co.uk/jobs/land/ad/5794244418?se=VMYWGtB98RG1-IwfRWwy_Q&utm_medium=api&utm_source=0635bd81&v=15C6DF03A8C07418EDACCD0EC05C6CA357AA2F51
2026-07-12T09:01:23.071100+00:00,Aggregator,CRM Marketing Manager,"London, UK",https://www.adzuna.co.uk/jobs/land/ad/5795617737?se=xCTvHdB98RG6JP0nGhfLVg&utm_medium=api&utm_source=0635bd81&v=34837FA86B32A5705C4B0E8C04033448318D01DA
2026-07-12T09:01:23.071100+00:00,Aggregator,Senior CRM Executive,"London, UK",https://www.adzuna.co.uk/jobs/land/ad/5789989790?se=xCTvHdB98RG6JP0nGhfLVg&utm_medium=api&utm_source=0635bd81&v=5B73194E4D3BB63DE4682A45761F1BC263DDAF10
2026-07-12T09:01:23.071100+00:00,Aggregator,CRM Executive,"London, UK",https://www.adzuna.co.uk/jobs/land/ad/5789988229?se=xCTvHdB98RG6JP0nGhfLVg&utm_medium=api&utm_source=0635bd81&v=80512A8F5A97A6955B144F8113C9508D76A8BAB7
2026-07-12T09:01:23.071100+00:00,Aggregator,CRM Executive - 12m FTC - United Kingdom,UK,https://www.adzuna.co.uk/jobs/land/ad/5783347115?se=xCTvHdB98RG6JP0nGhfLVg&utm_medium=api&utm_source=0635bd81&v=E239AD31678BBCDDF8513AB12B55E578E0EC812E
2026-07-12T09:01:23.071100+00:00,Aggregator,CRM Builder & Voyado Specialist,"South East London, London",https://www.adzuna.co.uk/jobs/land/ad/5777193841?se=xCTvHdB98RG6JP0nGhfLVg&utm_medium=api&utm_source=0635bd81&v=1C1398A3C6A13142071167722598F9EC548BF410
2026-07-12T09:01:23.071100+00:00,Aggregator,CRM Marketing Manager,"London, UK",https://www.adzuna.co.uk/jobs/land/ad/5795617737?se=0lbJIdB98RGanPBaX-yxJw&utm_medium=api&utm_source=0635bd81&v=34837FA86B32A5705C4B0E8C04033448318D01DA
2026-07-12T09:01:23.071100+00:00,Aggregator,CRM Manager,"London, UK",https://www.adzuna.co.uk/jobs/land/ad/5794380822?se=0lbJIdB98RGanPBaX-yxJw&utm_medium=api&utm_source=0635bd81&v=2BA1CF839930A7CF9A80F9C045F6437C4F42416D
2026-07-12T09:01:23.071100+00:00,Aggregator,CRM Manager,"Bristol, South West England",https://www.adzuna.co.uk/jobs/land/ad/5794151072?se=0lbJIdB98RGanPBaX-yxJw&utm_medium=api&utm_source=0635bd81&v=E4985685FF28D2BD1C19606932069C6C37F5AEBA
2026-07-12T09:01:23.071100+00:00,Aggregator,Group CRM Manager - London,"London, UK",https://www.adzuna.co.uk/jobs/land/ad/5794046186?se=0lbJIdB98RGanPBaX-yxJw&utm_medium=api&utm_source=0635bd81&v=4D2CEB9A3ECBA054E85FF4E58F775B1FE3E16440
2026-07-12T09:01:23.071100+00:00,Aggregator,Client Director - Foodservice,"London, UK",https://www.adzuna.co.uk/jobs/land/ad/5795339338?se=JGnzJNB98RG6JP0nGhfLVg&utm_medium=api&utm_source=0635bd81&v=D87E57AE15EB0995AB9F1A164E325428EEC5C274
2026-07-12T09:01:23.071100+00:00,Aggregator,"Part Time Brand Specialist, Tommy Hilfiger & Calvin Klein - John Lewis Glasgow","Glasgow, Scotland",https://www.adzuna.co.uk/jobs/details/5797454900?utm_medium=api&utm_source=0635bd81
2026-07-12T09:01:23.071100+00:00,Aggregator,Head Of Brand,"Rusholme, Manchester",https://www.adzuna.co.uk/jobs/land/ad/5792537299?se=VsD_KtB98RG6JP0nGhfLVg&utm_medium=api&utm_source=0635bd81&v=874B9DBC9D41B37F14963E4797243567B6CBDE06
2026-07-12T09:01:23.071100+00:00,Aggregator,Marketing Manager – Qatar,UK,https://www.adzuna.co.uk/jobs/land/ad/5774602397?se=VsD_KtB98RG6JP0nGhfLVg&utm_medium=api&utm_source=0635bd81&v=229A2C273A11F89FCA74231F71581F0C8E829F81
2026-07-12T09:01:23.071100+00:00,Aggregator,Digital Content Manager,"London, UK",https://www.adzuna.co.uk/jobs/details/5752149958?utm_medium=api&utm_source=0635bd81
2026-07-12T09:01:23.071100+00:00,Aggregator,Affiliate & Influencer Marketing Executive @MRPORTER,"London, UK",https://www.adzuna.co.uk/jobs/land/ad/5796948207?se=JvbNLtB98RG6JP0nGhfLVg&utm_medium=api&utm_source=0635bd81&v=FFEF1FDFCBE3E5D911174D7B44C016DC5A99761D
2026-07-12T09:01:23.071100+00:00,Aggregator,Business Development & Marketing Executive - Law Firm,"South East London, London",https://www.adzuna.co.uk/jobs/land/ad/5796933925?se=JvbNLtB98RG6JP0nGhfLVg&utm_medium=api&utm_source=0635bd81&v=86FF7B444E72EC903AE6378CB506BBC327902B95
2026-07-12T09:01:23.071100+00:00,Aggregator,Marketing Officer,UK,https://www.adzuna.co.uk/jobs/land/ad/5796726154?se=JvbNLtB98RG6JP0nGhfLVg&utm_medium=api&utm_source=0635bd81&v=3BCA72B0F439E421C432E550475DE3455E08E228
2026-07-12T09:01:23.071100+00:00,Aggregator,Marketing Executive,"Holborn, Central London",https://www.adzuna.co.uk/jobs/details/5796578620?utm_medium=api&utm_source=0635bd81
2026-07-12T09:01:23.071100+00:00,Aggregator,Digital Marketing Executive,"London, UK",https://www.adzuna.co.uk/jobs/land/ad/5795894422?se=JvbNLtB98RG6JP0nGhfLVg&utm_medium=api&utm_source=0635bd81&v=65A98036094C9C9FC0C341750E170F02F2D1CE60
2026-07-12T09:01:23.071100+00:00,Aggregator,Regional Marketing Executive,"Mayfair, West London",https://www.adzuna.co.uk/jobs/land/ad/5795880473?se=JvbNLtB98RG6JP0nGhfLVg&utm_medium=api&utm_source=0635bd81&v=083429F7A578AFA565866B61516ADF9ECB850695
2026-07-12T09:01:23.071100+00:00,Aggregator,Business Development & Marketing Executive - Law Firm,"Farringdon, Central London",https://www.adzuna.co.uk/jobs/land/ad/5795613342?se=JvbNLtB98RG6JP0nGhfLVg&utm_medium=api&utm_source=0635bd81&v=4C621BD32B6EE479F949898898BBD85DD9C0BE41
2026-07-12T09:01:23.071100+00:00,Aggregator,Marketing and Communications Coordinator - London,"London, UK",https://www.adzuna.co.uk/jobs/land/ad/5783349153?se=6LEkMtB98RGanPBaX-yxJw&utm_medium=api&utm_source=0635bd81&v=BEE0C73CF9D7007E57232B78D6C3711DA655E4F7
2026-07-12T09:01:23.071100+00:00,Aggregator,Exhibition Marketing Manager,"London, UK",https://www.adzuna.co.uk/jobs/land/ad/5772683227?se=6LEkMtB98RGanPBaX-yxJw&utm_medium=api&utm_source=0635bd81&v=D1F28ECE156D78CC7A3AF8F061BA1B5A74506EE1
2026-07-12T09:01:23.071100+00:00,Aggregator,Partnerships Executive - Disney Destinations International (Fixed-term contract),UK,https://www.adzuna.co.uk/jobs/land/ad/5766801141?se=6LEkMtB98RGanPBaX-yxJw&utm_medium=api&utm_source=0635bd81&v=4D9E1A5EB59A6546556FDFD34757F4BD210F7EBA
2026-07-12T09:01:23.071100+00:00,Aggregator,Ecommerce Executive,"Rusholme, Manchester",https://www.adzuna.co.uk/jobs/land/ad/5784144551?se=1LD4NtB98RG2W77HaMXIjA&utm_medium=api&utm_source=0635bd81&v=7BD826AA1C074525973DAD340B3768686E66E749
2026-07-12T09:01:23.071100+00:00,Aggregator,Performance Marketing Executive - London,"London, UK",https://www.adzuna.co.uk/jobs/land/ad/5795384235?se=kLiPO9B98RGNqvBiBxieKA&utm_medium=api&utm_source=0635bd81&v=6D1A99E3018FD166198C591788E0B89C703D2D45
2026-07-12T16:55:59.800464+00:00,Aggregator,Senior Marketing Executive - Media Programmes (FTC - 12 Months),"London, UK",https://www.adzuna.co.uk/jobs/details/5797956305?utm_medium=api&utm_source=0635bd81
2026-07-12T16:55:59.800464+00:00,Aggregator,"Content Marketing Manager, Organic Growth (SEO & AEO)",UK,https://www.adzuna.co.uk/jobs/details/5797954701?utm_medium=api&utm_source=0635bd81
2026-07-12T16:55:59.800464+00:00,Aggregator,Senior Brand Marketing & Social Media Coordinator,UK,https://www.adzuna.co.uk/jobs/details/5797953867?utm_medium=api&utm_source=0635bd81
2026-07-12T16:55:59.800464+00:00,Aggregator,"Head of Marketing, Edtech Portfolio","London, UK",https://www.adzuna.co.uk/jobs/details/5797953145?utm_medium=api&utm_source=0635bd81
2026-07-12T16:55:59.800464+00:00,Aggregator,Senior Brand Manager - 12 Month FTC,"West Sussex, South East England",https://www.adzuna.co.uk/jobs/details/5797949082?utm_medium=api&utm_source=0635bd81
2026-07-12T16:55:59.800464+00:00,Aggregator,Digital Marketing Specialist,UK,https://www.adzuna.co.uk/jobs/land/ad/5797165329?se=2u2mhRJ-8RG1-IwfRWwy_Q&utm_medium=api&utm_source=0635bd81&v=C5FF5CE8640AC53F5A672735D0729E5809D4A55E
2026-07-12T16:55:59.800464+00:00,Aggregator,Integrated Marketing Lead,"Stratford, East London",https://www.adzuna.co.uk/jobs/land/ad/5796948213?se=2u2mhRJ-8RG1-IwfRWwy_Q&utm_medium=api&utm_source=0635bd81&v=74F6499CBBCCC8F561CF0EA9E14232B586C9422F
2026-07-12T16:55:59.800464+00:00,Aggregator,Marketing Content Specialist,UK,https://www.adzuna.co.uk/jobs/land/ad/5796539780?se=2u2mhRJ-8RG1-IwfRWwy_Q&utm_medium=api&utm_source=0635bd81&v=32EBD1F434447CFF1FBE014FD490FE2CE91B7C36
2026-07-12T16:55:59.800464+00:00,Aggregator,Integrated Marketing Lead,"Stratford, East London",https://www.adzuna.co.uk/jobs/land/ad/5795615222?se=2u2mhRJ-8RG1-IwfRWwy_Q&utm_medium=api&utm_source=0635bd81&v=D4B00F4DF1CD46A3BAE86D7054DB18CD7ABCFF8F
2026-07-12T16:55:59.800464+00:00,Aggregator,Assistant Digital Brand Manager - London,"London, UK",https://www.adzuna.co.uk/jobs/land/ad/5795384407?se=2u2mhRJ-8RG1-IwfRWwy_Q&utm_medium=api&utm_source=0635bd81&v=80E925E27725599EFAFBE5DC2819DF11BCF104D8
2026-07-12T16:55:59.800464+00:00,Aggregator,CRM Marketing Manager,"London, UK",https://www.adzuna.co.uk/jobs/land/ad/5795617737?se=YEQ9hhJ-8RG6JP0nGhfLVg&utm_medium=api&utm_source=0635bd81&v=34837FA86B32A5705C4B0E8C04033448318D01DA
2026-07-12T16:55:59.800464+00:00,Aggregator,CRM Executive - 12m FTC - United Kingdom,UK,https://www.adzuna.co.uk/jobs/land/ad/5783347115?se=YEQ9hhJ-8RG6JP0nGhfLVg&utm_medium=api&utm_source=0635bd81&v=E239AD31678BBCDDF8513AB12B55E578E0EC812E
2026-07-12T16:55:59.800464+00:00,Aggregator,CRM Builder & Voyado Specialist,"South East London, London",https://www.adzuna.co.uk/jobs/land/ad/5777193841?se=YEQ9hhJ-8RG6JP0nGhfLVg&utm_medium=api&utm_source=0635bd81&v=1C1398A3C6A13142071167722598F9EC548BF410
2026-07-12T16:55:59.800464+00:00,Aggregator,CRM Marketing Manager,"London, UK",https://www.adzuna.co.uk/jobs/land/ad/5795617737?se=9FYOhxJ-8RG6JP0nGhfLVg&utm_medium=api&utm_source=0635bd81&v=34837FA86B32A5705C4B0E8C04033448318D01DA
2026-07-12T16:55:59.800464+00:00,Aggregator,CRM Manager,"London, UK",https://www.adzuna.co.uk/jobs/land/ad/5794380822?se=9FYOhxJ-8RG6JP0nGhfLVg&utm_medium=api&utm_source=0635bd81&v=2BA1CF839930A7CF9A80F9C045F6437C4F42416D
2026-07-12T16:55:59.800464+00:00,Aggregator,CRM Manager,"Bristol, South West England",https://www.adzuna.co.uk/jobs/land/ad/5794151072?se=9FYOhxJ-8RG6JP0nGhfLVg&utm_medium=api&utm_source=0635bd81&v=E4985685FF28D2BD1C19606932069C6C37F5AEBA
2026-07-12T16:55:59.800464+00:00,Aggregator,Group CRM Manager - London,"London, UK",https://www.adzuna.co.uk/jobs/land/ad/5794046186?se=9FYOhxJ-8RG6JP0nGhfLVg&utm_medium=api&utm_source=0635bd81&v=4D2CEB9A3ECBA054E85FF4E58F775B1FE3E16440
2026-07-12T16:55:59.800464+00:00,Aggregator,Client Operations & Strategic Growth Manager,"London, UK",https://www.adzuna.co.uk/jobs/details/5797954694?utm_medium=api&utm_source=0635bd81
2026-07-12T16:55:59.800464+00:00,Aggregator,Senior Client Relationships Manager,"London, UK",https://www.adzuna.co.uk/jobs/land/ad/5797945709?se=cB_ThxJ-8RG1-IwfRWwy_Q&utm_medium=api&utm_source=0635bd81&v=9BC918EF474A39B9403C6BE3F037F7CF0B234808
2026-07-12T16:55:59.800464+00:00,Aggregator,Senior Business and Client Development Manager,"London, UK",https://www.adzuna.co.uk/jobs/land/ad/5797935537?se=cB_ThxJ-8RG1-IwfRWwy_Q&utm_medium=api&utm_source=0635bd81&v=C881A78943BEE79A49BEBF2A621CC04ABC5737E1
2026-07-12T16:55:59.800464+00:00,Aggregator,Head Of Brand,"Rusholme, Manchester",https://www.adzuna.co.uk/jobs/land/ad/5792537299?se=oMQLiRJ-8RGNqvBiBxieKA&utm_medium=api&utm_source=0635bd81&v=874B9DBC9D41B37F14963E4797243567B6CBDE06
2026-07-12T16:55:59.800464+00:00,Aggregator,Marketing Manager – Qatar,UK,https://www.adzuna.co.uk/jobs/land/ad/5774602397?se=oMQLiRJ-8RGNqvBiBxieKA&utm_medium=api&utm_source=0635bd81&v=229A2C273A11F89FCA74231F71581F0C8E829F81
2026-07-12T16:55:59.800464+00:00,Aggregator,"Marketing Manager, History - Academic & Professional - 10 month fixed term","Bloomsbury, Central London",https://www.adzuna.co.uk/jobs/details/5797935541?utm_medium=api&utm_source=0635bd81
2026-07-12T16:55:59.800464+00:00,Aggregator,Affiliate & Influencer Marketing Executive @MRPORTER,"London, UK",https://www.adzuna.co.uk/jobs/land/ad/5796948207?se=knbLiRJ-8RGNqvBiBxieKA&utm_medium=api&utm_source=0635bd81&v=FFEF1FDFCBE3E5D911174D7B44C016DC5A99761D
2026-07-12T16:55:59.800464+00:00,Aggregator,Business Development & Marketing Executive - Law Firm,"South East London, London",https://www.adzuna.co.uk/jobs/land/ad/5796933925?se=knbLiRJ-8RGNqvBiBxieKA&utm_medium=api&utm_source=0635bd81&v=86FF7B444E72EC903AE6378CB506BBC327902B95
2026-07-12T16:55:59.800464+00:00,Aggregator,Marketing Officer,UK,https://www.adzuna.co.uk/jobs/land/ad/5796726154?se=knbLiRJ-8RGNqvBiBxieKA&utm_medium=api&utm_source=0635bd81&v=3BCA72B0F439E421C432E550475DE3455E08E228
2026-07-12T16:55:59.800464+00:00,Aggregator,Digital Marketing Executive,"London, UK",https://www.adzuna.co.uk/jobs/land/ad/5795894422?se=knbLiRJ-8RGNqvBiBxieKA&utm_medium=api&utm_source=0635bd81&v=65A98036094C9C9FC0C341750E170F02F2D1CE60
2026-07-12T16:55:59.800464+00:00,Aggregator,Regional Marketing Executive,"Mayfair, West London",https://www.adzuna.co.uk/jobs/land/ad/5795880473?se=knbLiRJ-8RGNqvBiBxieKA&utm_medium=api&utm_source=0635bd81&v=083429F7A578AFA565866B61516ADF9ECB850695
2026-07-12T16:55:59.800464+00:00,Aggregator,Business Development & Marketing Executive - Law Firm,"Farringdon, Central London",https://www.adzuna.co.uk/jobs/land/ad/5795613342?se=knbLiRJ-8RGNqvBiBxieKA&utm_medium=api&utm_source=0635bd81&v=4C621BD32B6EE479F949898898BBD85DD9C0BE41
2026-07-12T16:55:59.800464+00:00,Aggregator,Marketing and Communications Coordinator - London,"London, UK",https://www.adzuna.co.uk/jobs/land/ad/5783349153?se=_hCDihJ-8RG1-IwfRWwy_Q&utm_medium=api&utm_source=0635bd81&v=BEE0C73CF9D7007E57232B78D6C3711DA655E4F7
2026-07-12T16:55:59.800464+00:00,Aggregator,Exhibition Marketing Manager,"London, UK",https://www.adzuna.co.uk/jobs/land/ad/5772683227?se=_hCDihJ-8RG1-IwfRWwy_Q&utm_medium=api&utm_source=0635bd81&v=D1F28ECE156D78CC7A3AF8F061BA1B5A74506EE1
